24/02/2018 05:30:04 PM SIDDHESH-PC COMFLEX\1150 iisexpress 22  NVAPI.Nlogger.DebugLogger(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:24) DEBUG - SessionID :o1h02ccox4vo0nk0czfoo1tc | FirstName : xyz
24/02/2018 05:30:20 PM SIDDHESH-PC COMFLEX\1150 iisexpress 17  NVAPI.Nlogger.DebugLogger(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:24) DEBUG - SessionID :0wn3eq2zhbkay0ilt0vdm4y4 | FirstName : test
24/02/2018 05:31:03 PM SIDDHESH-PC COMFLEX\1150 iisexpress 17  NVAPI.Nlogger.DebugLogger(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:24) DEBUG - SessionID :hqlfk3docharusc5fx5thzbj | FirstName : hasti
24/02/2018 05:33:04 PM SIDDHESH-PC COMFLEX\1150 iisexpress 22  NVAPI.Nlogger.DebugLogger(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:24) DEBUG - SessionID :pxptyzqqgeeyugpv2z3vhz0g | FirstName : hasti
24/02/2018 05:33:38 PM SIDDHESH-PC COMFLEX\1150 iisexpress 22  NVAPI.Nlogger.DebugLogger(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:24) DEBUG - SessionID :154tg2v0q2ehf3gp0xpv53qd | FirstName : hasti
24/02/2018 05:34:17 PM SIDDHESH-PC COMFLEX\1150 iisexpress 22  NVAPI.Nlogger.DebugLogger(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:24) DEBUG - SessionID [file exist] : 3hdjzfriaiqo5z2ybbqrxydp | FirstName : jay
24/02/2018 05:35:24 PM SIDDHESH-PC COMFLEX\1150 iisexpress 16  NVAPI.Nlogger.DebugLogger(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:24) DEBUG - SessionID :hiphkqwzig4o4byqnq2z301d | FirstName : flower
24/02/2018 05:37:35 PM SIDDHESH-PC COMFLEX\1150 iisexpress 21  NVAPI.Nlogger.DebugLogger(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:24) DEBUG - SessionID :ivu3hyxdtakeddnzh3spir5k | FirstName : test
24/02/2018 05:37:42 PM SIDDHESH-PC COMFLEX\1150 iisexpress 15  NVAPI.Nlogger.DebugLogger(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:24) DEBUG - SessionID :zs1qbvwdkdt13dnghzrrkzeh | FirstName : hasti
24/02/2018 05:38:38 PM SIDDHESH-PC COMFLEX\1150 iisexpress 10  NVAPI.Nlogger.DebugLogger(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:24) DEBUG - SessionID :cpmamqmo1r3tc212l2faz5yy | FirstName : hasti
