28/12/2017 02:36:11 PM SIDDHESH-PC COMFLEX\1150 iisexpress 83  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_PendingOrder' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 02:37:16 PM SIDDHESH-PC COMFLEX\1150 iisexpress 81  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_GetSavedOrderDetail' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 02:37:34 PM SIDDHESH-PC COMFLEX\1150 iisexpress 78  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_PendingOrder' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 02:40:28 PM SIDDHESH-PC COMFLEX\1150 iisexpress 29  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_GetSavedOrderDetail' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 02:40:33 PM SIDDHESH-PC COMFLEX\1150 iisexpress 80  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_PendingOrder' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 02:45:44 PM SIDDHESH-PC COMFLEX\1150 iisexpress 73  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_GetSavedOrderDetail' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 02:45:45 PM SIDDHESH-PC COMFLEX\1150 iisexpress 73  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_PendingOrder' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 03:03:27 PM SIDDHESH-PC COMFLEX\1150 iisexpress 8   NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_GetSavedOrderDetail' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 03:36:31 PM SIDDHESH-PC COMFLEX\1150 iisexpress 53  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_GetSavedOrderDetail' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 03:36:59 PM SIDDHESH-PC COMFLEX\1150 iisexpress 54  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_GetSavedOrderDetail' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 03:37:33 PM SIDDHESH-PC COMFLEX\1150 iisexpress 55  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Invalid object name '#t'.
28/12/2017 03:38:48 PM SIDDHESH-PC COMFLEX\1150 iisexpress 44  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_GetSavedOrderDetail' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 03:39:20 PM SIDDHESH-PC COMFLEX\1150 iisexpress 58  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_GetSavedOrderDetail' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 04:13:59 PM SIDDHESH-PC COMFLEX\1150 iisexpress 11  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_GetSavedOrderDetail' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 04:16:11 PM SIDDHESH-PC COMFLEX\1150 iisexpress 15  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Invalid object name '#t'.
28/12/2017 04:31:40 PM SIDDHESH-PC COMFLEX\1150 iisexpress 9   NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_GetSavedOrderDetail' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 04:37:53 PM SIDDHESH-PC COMFLEX\1150 iisexpress 9   NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_GetSavedOrderDetail' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 04:39:43 PM SIDDHESH-PC COMFLEX\1150 iisexpress 10  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_GetSavedOrderDetail' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 04:59:28 PM SIDDHESH-PC COMFLEX\1150 iisexpress 10  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_GetSavedOrderDetail' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 05:01:25 PM SIDDHESH-PC COMFLEX\1150 iisexpress 10  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - Procedure or function 'NV_SP_GetSavedOrderDetail' expects parameter '@REGN_GUID', which was not supplied.
28/12/2017 06:10:06 PM SIDDHESH-PC COMFLEX\1150 iisexpress 18  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - The input is not a valid Base-64 string as it contains a non-base 64 character, more than two padding characters, or an illegal character among the padding characters. 
28/12/2017 06:10:29 PM SIDDHESH-PC COMFLEX\1150 iisexpress 10  NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - The input is not a valid Base-64 string as it contains a non-base 64 character, more than two padding characters, or an illegal character among the padding characters. 
28/12/2017 06:21:21 PM SIDDHESH-PC COMFLEX\1150 iisexpress 9   NVAPI.Nlogger.nLoggerMsg(e:\TFS\NaamVidya\NV\NaamVidya\Nlogger.cs:19) ERROR - The input is not a valid Base-64 string as it contains a non-base 64 character, more than two padding characters, or an illegal character among the padding characters. 
28/12/2017 06:25:25 PM SIDDHESH-PC COMFLEX\1150 iisexpress 14  NVAPI.Nlogger.nLoggerMsg ERROR - The input is not a valid Base-64 string as it contains a non-base 64 character, more than two padding characters, or an illegal character among the padding characters. 
28/12/2017 06:26:02 PM SIDDHESH-PC COMFLEX\1150 iisexpress 5   NVAPI.Nlogger.nLoggerMsg ERROR - Object reference not set to an instance of an object.
28/12/2017 06:27:18 PM SIDDHESH-PC COMFLEX\1150 iisexpress 14  NVAPI.Nlogger.nLoggerMsg ERROR - The input is not a valid Base-64 string as it contains a non-base 64 character, more than two padding characters, or an illegal character among the padding characters. 
28/12/2017 06:27:29 PM SIDDHESH-PC COMFLEX\1150 iisexpress 12  NVAPI.Nlogger.nLoggerMsg ERROR - Object reference not set to an instance of an object.
28/12/2017 06:27:44 PM SIDDHESH-PC COMFLEX\1150 iisexpress 23  NVAPI.Nlogger.nLoggerMsg ERROR - The input is not a valid Base-64 string as it contains a non-base 64 character, more than two padding characters, or an illegal character among the padding characters. 
28/12/2017 06:32:08 PM SIDDHESH-PC COMFLEX\1150 iisexpress 14  NVAPI.Nlogger.nLoggerMsg ERROR - Object reference not set to an instance of an object.
